code	0-15 hours	16-30 hours	31-48 hours	49+ hours
E00139115	14	28	83	14
E00139116	21	22	95	35
E00139117	11	33	130	32
E00139118	10	29	119	17
E00139119	16	31	108	24
E00139120	16	28	79	14
E00139121	14	23	90	16
E00139122	22	39	152	27
E00139123	9	27	103	23
E00139124	11	35	109	25
E00139125	10	36	117	26
E00139126	16	31	92	18
E00139127	18	23	97	31
E00139128	11	14	80	11
E00139129	10	32	95	18
E00139130	12	27	92	16
E00139131	12	25	116	35
E00139132	19	33	96	23
E00139133	17	20	74	17
E00139134	5	31	74	8
E00139135	8	22	98	13
E00139136	10	24	51	7
E00139137	7	14	64	4
E00139138	8	18	41	13
E00139139	11	32	115	13
E00139140	10	26	110	29
E00139141	6	18	78	5
E00139142	10	18	50	9
E00139143	11	29	84	19
E00139144	7	19	39	11
E00139145	7	13	62	18
E00139146	11	28	128	14
E00139147	7	36	113	19
E00139148	5	12	51	11
E00139149	8	11	60	8
E00139150	8	10	34	7
E00139151	4	21	64	12
E00139152	10	25	136	16
E00139153	9	32	82	23
E00139154	10	37	179	29
E00139155	14	35	120	16
E00139156	13	21	77	21
E00139157	8	15	64	21
E00139158	14	25	75	31
E00139159	7	11	69	24
E00139160	16	37	85	37
E00139161	15	25	81	27
E00139162	11	15	33	10
E00139163	20	30	92	53
E00139164	12	13	55	20
E00139165	16	25	78	20
E00139166	7	15	46	9
E00139167	25	32	106	23
E00139168	10	24	89	16
E00139169	17	24	80	11
E00139171	19	28	140	34
E00139172	18	34	91	37
E00139173	22	31	142	21
E00139174	15	19	97	29
E00139175	12	21	35	17
E00139176	10	14	55	14
E00139177	17	19	80	39
E00139178	14	31	61	15
E00139179	23	37	92	21
E00139180	16	24	74	33
E00139181	15	21	57	13
E00139182	9	36	93	12
E00139183	10	33	86	17
E00139184	11	28	67	7
E00139185	8	27	70	12
E00139186	17	41	80	21
E00139187	9	19	63	18
E00139188	24	32	108	28
E00139189	12	24	86	13
E00139190	18	14	63	17
E00139191	13	34	71	17
E00139192	11	30	81	9
E00139193	9	37	58	11
E00139194	9	52	78	14
E00139195	12	46	68	15
E00139196	14	55	61	10
E00139197	21	50	83	23
E00139198	15	31	95	13
E00139199	7	11	76	10
E00139200	7	21	64	13
E00139201	18	27	75	15
E00139202	11	24	86	19
E00139203	16	28	66	16
E00139204	10	24	57	7
E00139205	9	22	59	14
E00139206	5	31	63	12
E00139207	14	25	81	13
E00139208	20	50	144	26
E00139209	13	23	71	22
E00139210	6	24	73	12
E00139211	16	26	84	16
E00139212	13	29	44	18
E00139213	15	23	62	19
E00139214	7	24	57	10
E00139215	10	28	87	19
E00139216	13	34	79	15
E00139217	17	31	95	24
E00139218	10	41	64	7
E00139219	10	30	62	12
E00139220	11	30	52	14
E00139221	4	26	53	11
E00139222	11	12	44	7
E00139223	3	26	76	24
E00139224	21	22	96	20
E00139225	15	30	65	14
E00139226	9	24	65	10
E00139227	13	28	52	17
E00139228	21	44	125	21
E00139229	13	30	74	13
E00139230	10	29	88	15
E00139231	8	38	81	12
E00139232	10	20	43	9
E00139233	13	19	44	9
E00139234	15	29	65	23
E00139235	6	27	61	13
E00139236	10	18	31	32
E00139237	15	27	82	29
E00139238	17	29	56	31
E00139239	7	17	27	20
E00139240	18	16	40	18
E00139241	17	20	38	19
E00139242	17	32	88	52
E00139243	12	34	106	40
E00139244	25	15	48	35
E00139245	6	23	53	11
E00139246	9	17	60	18
E00139247	26	35	91	34
E00139248	12	11	48	21
E00139249	11	28	58	28
E00139250	16	40	163	24
E00139251	24	37	108	36
E00139252	25	44	122	41
E00139253	26	48	262	58
E00139254	10	30	88	35
E00139255	3	11	25	19
E00139256	9	13	45	20
E00139257	11	29	50	22
E00139258	14	16	62	17
E00139259	22	49	134	23
E00139260	23	26	74	14
E00139261	9	16	44	22
E00139262	13	33	79	22
E00139263	10	24	51	15
E00139264	10	14	34	27
E00139265	5	12	26	16
E00139266	16	23	65	14
E00139267	7	16	30	11
E00139268	6	29	62	22
E00139269	23	45	96	44
E00139270	15	33	66	18
E00139271	11	33	60	20
E00139272	16	20	74	35
E00139273	18	38	72	32
E00139274	18	34	64	22
E00139275	6	17	69	9
E00139276	9	32	65	13
E00139278	12	35	71	23
E00139279	10	42	72	23
E00139280	19	23	60	23
E00139281	17	16	85	21
E00139282	11	27	57	14
E00139283	15	27	62	17
E00139284	18	31	50	19
E00139285	12	20	46	12
E00139286	10	20	59	32
E00139287	12	14	55	14
E00139288	10	26	54	31
E00139289	9	25	73	20
E00139290	10	19	71	44
E00139291	12	37	59	20
E00139292	14	27	47	36
E00139293	13	27	50	28
E00139294	4	10	39	15
E00139295	8	14	35	22
E00139296	10	23	37	24
E00139297	6	18	36	18
E00139298	7	11	34	23
E00139299	9	31	85	33
E00139300	13	22	58	22
E00139301	26	31	103	31
E00139302	14	33	79	25
E00139303	17	20	87	14
E00139304	7	15	36	15
E00139305	26	32	79	44
E00139306	12	27	67	35
E00139307	4	8	35	26
E00139308	5	18	34	13
E00139309	15	38	88	8
E00139310	12	45	86	13
E00139311	9	36	80	5
E00139312	5	22	65	8
E00139313	12	27	72	9
E00139314	8	33	79	15
E00139315	12	41	73	16
E00139316	21	21	54	15
E00139317	19	33	60	20
E00139318	8	14	32	16
E00139319	10	19	63	12
E00139320	12	24	68	14
E00139321	23	34	84	14
E00139322	6	34	120	18
E00139323	11	34	81	15
E00139324	23	25	71	29
E00139326	14	40	89	43
E00139328	12	21	45	25
E00139330	9	15	57	34
E00139331	15	23	59	28
E00139332	21	31	56	30
E00139333	18	40	84	37
E00139334	24	34	81	24
E00139335	12	31	51	17
E00139336	8	11	49	29
E00139337	27	44	57	35
E00139338	16	28	63	24
E00139339	14	30	60	19
E00139340	17	25	59	13
E00139341	11	23	64	12
E00139342	15	33	81	17
E00139343	8	23	29	19
E00139345	19	39	91	33
E00139346	10	16	35	24
E00139347	5	9	38	15
E00139348	13	40	75	29
E00139349	18	23	64	23
E00139350	19	35	75	46
E00139351	18	33	52	24
E00139352	9	23	58	21
E00139353	10	19	35	17
E00139354	4	26	43	12
E00139355	14	25	46	17
E00139356	9	16	64	25
E00139357	12	36	65	20
E00139358	12	25	55	37
E00139359	19	35	75	29
E00139360	16	23	52	25
E00139361	12	31	70	19
E00139362	13	42	82	10
E00139363	14	39	71	7
E00139364	20	39	77	9
E00139365	17	37	84	0
E00139366	8	37	95	6
E00139367	10	49	110	25
E00139368	9	30	83	13
E00139369	13	21	76	14
E00139370	10	23	37	3
E00139371	4	20	57	13
E00139372	14	34	81	15
E00139373	2	15	35	8
E00139374	11	34	53	18
E00139375	13	26	87	11
E00139376	9	21	70	6
E00139377	7	34	58	12
E00139378	8	50	89	10
E00139379	13	20	63	10
E00139380	21	35	90	22
E00139381	21	42	116	37
E00139382	14	33	87	10
E00139383	20	45	97	14
E00139384	14	27	78	30
E00139385	14	38	98	11
E00139386	8	29	67	16
E00139387	22	41	77	33
E00139388	19	27	85	31
E00139389	12	23	65	16
E00139390	7	15	29	12
E00139391	12	37	70	27
E00139392	12	22	64	12
E00139393	12	29	54	18
E00139394	6	26	64	13
E00139395	3	20	29	7
E00139396	9	22	82	11
E00139397	16	35	58	10
E00139398	15	28	75	12
E00139399	11	21	53	13
E00139400	12	26	69	7
E00139401	17	28	89	25
E00139402	4	26	42	3
E00139403	10	29	71	9
E00139404	7	30	63	6
E00139405	11	34	45	2
E00139406	9	33	74	12
E00139407	10	29	73	8
E00139408	12	35	70	4
E00139409	12	30	52	7
E00139410	16	41	92	14
E00139411	11	30	97	11
E00139412	6	22	57	5
E00139413	11	33	44	4
E00139414	6	26	69	8
E00139415	14	28	89	7
E00139416	11	38	109	14
E00139417	11	35	85	12
E00139418	5	23	71	13
E00139419	4	20	75	7
E00139420	5	21	49	11
E00139421	6	21	63	8
E00139422	9	28	76	13
E00139423	10	40	114	26
E00139424	9	32	94	11
E00139425	17	39	121	13
E00139426	14	32	82	14
E00139427	3	14	58	6
E00139428	10	21	100	9
E00139429	12	44	116	22
E00139430	13	31	137	16
E00139431	12	31	99	16
E00139432	14	23	69	5
E00139433	11	36	114	16
E00139434	8	41	69	10
E00139435	15	35	101	18
E00139436	25	29	79	11
E00139437	13	27	95	17
E00139438	9	25	123	24
E00139439	13	45	120	18
E00139440	9	36	111	18
E00139441	20	44	133	25
E00139442	20	34	122	14
E00139443	10	46	136	30
E00139444	11	26	112	17
E00139445	12	37	136	20
E00139446	10	34	113	14
E00139447	18	35	101	25
E00139448	14	53	134	18
E00139449	17	31	113	13
E00139450	12	53	115	20
E00139451	25	50	97	32
E00139452	24	47	126	23
E00139453	8	42	97	28
E00139454	11	38	124	18
E00139455	10	28	85	22
E00139456	11	32	86	7
E00139457	5	28	114	13
E00139458	15	33	101	9
E00139459	22	28	138	12
E00139460	15	44	120	14
E00139461	14	29	110	14
E00139462	13	30	83	10
E00139463	15	39	104	14
E00139464	11	41	96	9
E00139465	7	22	95	14
E00139466	15	43	127	13
E00139467	13	30	109	19
E00139468	7	28	75	6
E00139469	16	25	91	3
E00139470	4	17	30	1
E00139471	7	39	84	6
E00139472	12	22	88	8
E00139473	9	14	62	6
E00139474	9	30	80	17
E00139475	8	22	67	14
E00139476	12	25	85	11
E00139477	15	25	71	11
E00139478	10	18	89	18
E00139479	12	35	98	7
E00139480	10	18	82	12
E00139481	9	31	99	14
E00139482	14	25	52	12
E00139483	6	25	53	9
E00139484	10	28	70	6
E00139485	9	14	67	8
E00139486	11	13	79	5
E00139487	19	21	90	13
E00139488	5	25	61	0
E00139489	11	33	101	16
E00139490	7	31	67	6
E00139491	9	17	65	13
E00139492	11	20	74	12
E00139494	13	24	64	23
E00139495	7	21	73	10
E00139496	9	26	73	18
E00139497	11	28	75	4
E00139498	4	27	53	8
E00139499	13	33	103	11
E00139500	7	20	64	10
E00139501	6	22	58	6
E00139502	8	29	78	16
E00139503	15	43	70	10
E00139504	9	26	54	6
E00139505	12	24	74	8
E00139506	14	28	82	7
E00139507	11	25	102	14
E00139508	9	32	89	6
E00139509	12	30	111	30
E00139510	9	19	52	7
E00139511	5	29	66	3
E00139512	10	26	68	7
E00139513	5	20	51	8
E00139514	10	25	66	9
E00139515	16	25	89	12
E00139516	11	35	75	16
E00139517	8	33	89	11
E00139518	10	30	89	9
E00139519	14	25	84	6
E00139520	4	16	38	5
E00139521	3	12	46	12
E00139522	7	19	48	2
E00139523	8	32	50	3
E00139524	3	16	24	4
E00139525	6	23	42	9
E00139526	17	31	138	16
E00139527	10	29	56	5
E00139528	4	25	79	14
E00139529	15	36	86	19
E00139530	7	23	64	12
E00139531	22	25	54	21
E00139532	4	23	58	23
E00139533	8	19	67	12
E00139534	19	28	108	16
E00139535	8	16	59	13
E00139536	12	34	90	20
E00139537	15	35	113	23
E00139538	6	26	52	12
E00139539	7	17	50	6
E00139540	8	23	89	13
E00139541	2	20	48	19
E00139542	29	64	180	32
E00139543	20	27	78	22
E00139544	11	24	84	12
E00139545	9	34	99	13
E00139546	8	17	60	8
E00139547	7	24	54	4
E00139548	12	20	102	10
E00139549	4	26	83	18
E00139550	2	10	26	3
E00139551	20	17	91	9
E00139552	17	27	83	18
E00139553	12	36	74	13
E00139554	5	28	69	6
E00139555	10	29	69	9
E00139556	8	40	65	6
E00139557	8	33	89	12
E00139558	12	25	62	11
E00139559	7	11	45	4
E00139560	7	34	63	5
E00139561	7	39	74	5
E00139562	7	28	62	3
E00139563	15	31	62	13
E00139564	7	39	75	18
E00139565	8	10	63	1
E00139566	10	36	74	11
E00139567	13	20	61	4
E00139568	11	29	83	27
E00139569	16	28	87	14
E00139571	5	23	77	8
E00139572	8	30	57	17
E00139573	9	27	125	19
E00139574	9	35	74	8
E00139575	7	34	80	19
E00139576	14	37	160	33
E00139577	4	36	73	11
E00139578	15	24	115	15
E00139579	4	16	56	9
E00139580	6	17	50	11
E00139581	10	35	63	10
E00139582	9	28	64	9
E00139583	15	23	83	13
E00139584	9	44	109	22
E00139585	8	38	49	7
E00139586	10	43	53	6
E00139587	11	31	115	10
E00139588	11	34	119	17
E00139589	8	38	102	12
E00139590	7	34	97	9
E00139591	12	46	98	8
E00139592	7	32	74	6
E00139593	7	18	52	11
E00139594	18	30	98	11
E00139595	10	28	47	5
E00139596	1	16	56	7
E00139597	4	25	93	12
E00139598	4	23	72	10
E00139599	4	31	43	8
E00139600	7	25	62	3
E00139601	12	23	71	7
E00139602	8	21	61	11
E00139603	5	25	62	12
E00139604	5	25	70	5
E00139605	7	30	51	7
E00139606	13	26	52	4
E00139607	6	14	69	7
E00139608	13	37	89	13
E00139609	4	27	40	5
E00139610	12	16	57	14
E00139611	5	13	53	7
E00139612	10	32	54	11
E00139613	7	32	84	11
E00139614	10	25	80	9
E00139615	5	25	66	10
E00139616	12	34	75	10
E00139617	10	23	83	7
E00139618	8	16	63	10
E00139619	20	33	92	14
E00139620	19	60	201	31
E00139621	4	21	62	6
E00139622	13	27	81	8
E00139623	21	37	92	19
E00139624	14	35	88	14
E00139625	9	34	79	8
E00139626	6	18	93	16
E00139627	6	29	68	4
E00139628	6	22	88	15
E00139629	13	34	85	8
E00139630	2	13	70	11
E00139631	5	26	83	13
E00139632	5	26	91	16
E00139633	11	27	83	24
E00139634	10	30	161	30
E00139635	19	25	64	19
E00139636	14	33	75	12
E00139637	5	26	53	11
E00139638	12	43	123	23
E00139639	6	22	103	19
E00139640	14	39	113	19
E00139641	17	37	104	17
E00139642	13	32	104	21
E00139643	12	29	91	14
E00139644	8	27	105	17
E00139645	19	25	113	14
E00139646	10	19	92	6
E00139647	15	24	91	14
E00139648	11	31	102	12
E00139649	19	30	107	8
E00139650	14	31	135	21
E00139651	12	21	83	10
E00139652	7	31	85	22
E00139653	10	27	89	11
E00139655	13	33	120	22
E00139656	20	34	75	22
E00139657	16	26	178	37
E00139658	12	29	83	15
E00139659	11	26	114	13
E00139660	9	19	90	11
E00139661	23	35	87	16
E00139662	11	38	123	22
E00139663	10	25	92	9
E00139664	9	26	67	16
E00139665	15	37	92	16
E00139666	3	6	31	2
E00139667	6	26	86	10
E00139668	11	36	82	13
E00139670	10	20	61	13
E00139671	60	206	139	61
E00139672	10	31	95	19
E00139673	16	36	121	19
E00139674	8	28	40	7
E00139675	12	23	59	12
E00139676	7	33	55	12
E00139677	18	51	161	29
E00139678	16	35	89	17
E00139679	10	16	49	17
E00139680	15	29	113	20
E00139681	9	33	92	15
E00139682	8	23	112	22
E00139683	22	35	142	41
E00139684	4	17	90	7
E00139685	11	27	90	11
E00139686	12	15	73	14
E00139687	11	48	80	13
E00139688	13	34	75	12
E00139689	37	49	130	73
E00139690	9	18	46	31
E00139691	9	20	65	19
E00139692	11	26	65	42
E00139693	20	23	74	36
E00139694	26	40	102	39
E00139695	26	25	74	37
E00139696	7	13	27	12
E00139697	22	34	113	40
E00139698	22	33	84	27
E00139699	17	27	62	12
E00139700	30	31	121	38
E00139701	9	20	64	21
E00139702	15	21	67	30
E00139703	14	32	102	24
E00139704	13	27	66	35
E00139705	16	25	90	16
E00139706	14	32	59	11
E00139707	15	32	66	42
E00139708	19	25	88	24
E00139709	6	11	51	20
E00139710	14	40	94	46
E00139711	8	19	67	38
E00139712	8	28	64	15
E00139713	8	25	56	7
E00139714	9	36	70	11
E00139715	11	22	78	14
E00139716	7	29	88	15
E00139717	8	24	38	9
E00139718	13	31	79	20
E00139719	15	21	55	29
E00139720	12	26	82	10
E00139721	8	27	71	22
E00139722	11	22	79	20
E00139723	10	14	39	8
E00139724	7	25	63	10
E00139725	4	11	40	10
E00139726	9	25	77	12
E00139727	20	27	82	25
E00139728	15	19	53	7
E00139729	8	24	69	14
E00139730	8	30	78	18
E00139731	2	8	8	2
E00139732	14	18	52	12
E00139733	16	24	88	10
E00139734	13	24	70	17
E00139735	17	22	80	15
E00139736	12	24	80	22
E00139737	20	27	103	18
E00139738	9	19	68	30
E00139739	8	34	58	33
E00139740	21	36	99	24
E00139741	14	33	97	29
E00139742	7	26	102	24
E00139743	20	41	98	22
E00139744	15	30	88	23
E00139745	21	28	87	18
E00139746	10	31	71	6
E00139747	18	28	86	9
E00139748	8	30	73	17
E00139749	15	18	60	19
E00139750	9	22	65	6
E00139751	16	25	86	22
E00139752	8	31	94	16
E00139753	22	33	94	24
E00139754	26	35	90	23
E00139755	7	14	51	9
E00139756	21	27	57	6
E00139757	12	21	73	12
E00139758	13	27	75	7
E00139759	10	21	71	9
E00139760	12	34	77	17
E00139761	11	20	74	12
E00139762	16	20	72	15
E00139763	14	29	101	18
E00139764	4	31	36	4
E00139765	9	21	72	17
E00139766	11	24	85	28
E00139767	17	54	192	37
E00139768	7	27	67	15
E00139769	10	27	82	17
E00139770	7	27	56	10
E00139771	9	20	69	4
E00139772	6	42	136	19
E00139773	11	40	94	20
E00139774	3	18	53	5
E00139775	5	32	94	21
E00139776	10	28	101	11
E00139777	14	26	61	8
E00139778	9	15	53	10
E00139779	21	24	64	14
E00139780	11	18	63	13
E00139781	16	30	85	29
E00139782	20	31	68	40
E00139783	8	9	46	7
E00139784	17	14	56	9
E00139785	16	25	70	31
E00139786	21	28	90	35
E00139787	19	32	87	22
E00139788	15	35	102	24
E00139789	24	29	53	24
E00139790	27	31	65	35
E00139791	21	28	74	41
E00139792	7	37	78	13
E00139793	11	22	49	17
E00139794	18	24	55	14
E00139795	29	41	122	43
E00139796	14	35	73	29
E00139797	19	29	85	31
E00139798	22	27	58	30
E00139799	18	31	64	22
E00139800	11	24	52	18
E00139801	19	44	82	32
E00139802	15	26	66	24
E00139803	25	16	62	26
E00139804	17	21	53	22
E00139805	16	33	87	40
E00139806	11	30	60	28
E00139807	26	19	61	35
E00139808	20	30	51	32
E00139811	18	27	66	32
E00139812	9	26	48	25
E00139813	8	13	28	15
E00139814	11	21	65	23
E00139815	20	31	90	49
E00139816	13	32	83	33
E00139817	33	53	96	56
E00139818	13	22	149	79
E00139819	16	27	75	36
E00139820	14	43	79	36
E00139821	12	28	59	21
E00139822	17	27	89	33
E00139823	24	42	97	62
E00139824	21	28	83	31
E00139825	13	11	57	20
E00139826	11	31	90	16
E00139827	20	35	94	23
E00139828	10	31	82	14
E00139829	6	21	70	19
E00139830	7	13	53	6
E00139831	12	35	101	21
E00139833	15	20	113	15
E00139834	16	28	78	15
E00139835	18	28	57	10
E00139836	11	12	41	27
E00139837	18	32	83	11
E00139838	15	19	72	27
E00139839	28	53	93	29
E00139840	14	27	68	17
E00139841	14	28	56	18
E00139842	10	19	50	13
E00139843	17	30	87	36
E00139844	13	42	71	44
E00139845	23	23	77	34
E00139846	15	39	63	29
E00139847	18	32	65	30
E00139848	21	27	53	15
E00139849	24	44	117	28
E00139850	19	33	87	25
E00139851	8	12	25	16
E00139852	21	28	61	24
E00139853	23	26	66	26
E00139854	20	12	46	19
E00139855	17	35	73	39
E00139856	14	21	52	35
E00139857	17	32	97	31
E00139858	23	43	89	65
E00139859	23	29	55	22
E00139860	14	31	57	27
E00139861	13	32	70	26
E00139862	18	30	108	11
E00139863	20	27	80	29
E00139864	12	29	76	19
E00139865	6	19	48	33
E00139866	14	20	74	19
E00139867	13	32	106	24
E00139868	7	12	61	16
E00139869	13	11	75	27
E00139870	17	31	95	60
E00139871	19	46	113	46
E00139872	14	30	83	26
E00139873	12	20	70	25
E00139874	24	44	100	55
E00139875	13	34	74	40
E00139876	25	38	107	68
E00139877	12	37	76	21
E00139878	5	19	49	35
E00139879	7	32	75	26
E00139880	17	18	54	15
E00139881	11	36	79	33
E00139882	9	20	60	19
E00139883	6	19	61	11
E00139884	3	25	55	19
E00139885	12	33	70	15
E00139886	13	36	61	28
E00139887	8	28	66	26
E00139888	18	47	107	30
E00139889	16	33	93	20
E00139890	12	35	69	18
E00139891	13	37	68	26
E00139892	19	35	79	22
E00139893	11	25	65	14
E00139894	13	47	116	28
E00139895	15	37	97	54
E00139896	17	22	50	13
E00139897	12	30	74	10
E00139898	14	43	101	15
E00139899	19	34	84	42
E00139900	21	32	90	34
E00139901	9	19	81	11
E00139902	14	21	56	6
E00139903	14	41	103	16
E00139904	13	44	101	10
E00139905	25	48	94	35
E00139906	15	42	64	21
E00139907	11	37	91	14
E00139908	15	31	87	21
E00139909	12	31	88	19
E00139910	31	30	79	35
E00139911	11	19	51	8
E00139912	14	54	94	19
E00139913	18	41	91	23
E00139914	10	23	80	13
E00139915	15	24	43	14
E00139916	15	20	57	14
E00139917	14	32	73	20
E00139918	13	28	73	22
E00139919	26	44	70	44
E00139920	21	31	99	22
E00139921	22	40	61	29
E00139922	10	41	79	18
E00139923	15	23	72	27
E00139924	15	27	81	21
E00139925	16	34	59	22
E00139926	21	27	83	21
E00139927	9	20	97	32
E00139928	20	21	63	2
E00139929	21	48	88	18
E00139930	14	19	78	16
E00139931	18	34	74	4
E00139932	17	29	73	27
E00139933	13	25	45	5
E00139934	13	34	154	33
E00139935	14	38	81	11
E00139936	17	34	84	12
E00139937	22	30	78	32
E00139938	9	12	46	14
E00139939	19	19	59	43
E00139940	23	34	64	21
E00139941	29	44	112	57
E00139942	9	30	76	17
E00139943	13	25	75	18
E00139944	10	36	58	18
E00139945	15	33	91	18
E00139946	14	33	110	17
E00139947	10	29	69	14
E00139948	5	31	78	13
E00139949	17	49	156	25
E00139951	26	37	130	16
E00139952	13	39	108	20
E00139953	13	28	80	5
E00139954	11	30	65	15
E00139955	7	22	64	4
E00139956	27	51	192	28
E00139957	12	24	73	19
E00139958	21	51	144	24
E00139959	8	27	79	10
E00139960	8	20	59	10
E00139961	14	26	71	16
E00139962	10	18	76	5
E00139963	15	29	93	15
E00139964	7	33	91	16
E00139965	11	26	75	20
E00139966	9	37	86	18
E00139967	10	27	116	14
E00139968	11	25	73	14
E00139969	12	28	82	12
E00139970	5	18	51	9
E00139971	15	27	101	15
E00139972	16	41	121	21
E00139973	12	28	90	21
E00139974	12	35	93	18
E00139975	12	21	79	12
E00139976	12	31	104	10
E00139977	25	46	92	22
E00139978	11	26	83	17
E00139979	12	40	97	13
E00139980	26	49	126	61
E00139981	6	15	34	9
E00139982	12	39	93	58
E00139983	23	39	109	55
E00139984	19	17	71	24
E00139985	16	18	43	26
E00139986	21	40	86	70
E00139987	24	26	67	42
E00139988	18	28	60	43
E00139989	24	36	98	78
E00139990	4	14	30	22
E00139991	14	14	54	18
E00139992	6	22	63	35
E00139993	12	24	82	26
E00139994	16	25	87	39
E00139995	22	31	102	51
E00139996	16	16	62	15
E00139997	8	20	64	11
E00139998	8	31	100	19
E00139999	11	23	80	27
E00140000	13	31	105	20
E00140001	29	30	89	43
E00140002	8	20	54	15
E00140003	28	33	82	31
E00140004	9	34	95	19
E00140005	18	39	96	13
E00140006	16	32	80	34
E00140007	10	16	61	13
E00140008	7	19	83	25
E00140009	10	19	61	24
E00140010	14	30	81	43
E00140011	19	21	69	30
E00140012	16	17	65	30
E00140013	9	27	71	52
E00140014	10	11	57	22
E00140015	14	33	72	14
E00140016	17	29	77	30
E00140017	21	47	101	25
E00140018	14	24	79	26
E00140019	8	21	43	33
E00140020	10	21	47	28
E00140021	15	23	69	13
E00140022	12	24	74	25
E00140023	11	28	65	51
E00140024	3	21	46	27
